source_id,paragraph_index,normalized_paragraph_locator,text_excerpt,paragraph_style_id,direct_alignment,direct_indent,direct_spacing,direct_keep_next,run_count,distinct_fonts,distinct_sizes,bold_or_italic_runs,embedded_object_count,drawing_count,omml_count,table_context,formatting_mechanism,notes
HFUT_FMT_DOC,100,P085,47.3,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,,7.5,,0,0,0,table=2;row=6;cell=2,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,101,P086,5.1,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=6;cell=3,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,102,P087,2.9,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=6;cell=4,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,103,P088,23.1,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=6;cell=5,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,104,P089,5,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,,7.5,,0,0,0,table=2;row=7;cell=1,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,105,P090,47.9,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=7;cell=2,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,106,P091,6.3,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=7;cell=3,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,107,P092,3.0,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=7;cell=4,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,108,P093,23.6,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,2,,7.5,,0,0,0,table=2;row=7;cell=5,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,109,EMPTY_PARAGRAPH_109,,Style19,,hanging_indent=0 twips;0.000 pt,,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,110,P094,4 结 论,Normal,,,,,4,Times New Roman;黑体;SimHei,14,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,111,P095,希望作者尽量满足排版格式要求。作者高质量的论文编排，会提高编辑部的工作效率，减少出错率，保证文章按时、正确地出版。,TextBodyIndent,,first_line_indent=438 twips;21.900 pt,,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,112,EMPTY_PARAGRAPH_112,,Normal,,,,,1,方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,113,P096,[参 考 文 献],Normal,center,,,,3,黑体;SimHei,,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,114,EMPTY_PARAGRAPH_114,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,方正书宋简体;宋体,9,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,115,P097,"期刊: [序号] 作者（英文期刊作者姓前名后, 姓应全部著录，首字母应大写，名可缩写为首字母；用汉语拼音著录个人责任者，名宜用全称）.题名[J].刊名（外文刊名尽量不用缩写, 全文统一），出版年，卷(期):起止页码（或文章编号）.",Normal,,hanging_indent=319 twips;15.950 pt;left_indent=319 twips;15.950 pt,line_spacing=320 twips;16.000 pt;rule=exact,,19,,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,116,P098,"[1] 俞欣,刘晓平,张光伟,等.高架斜坡及车辆诱导效应对污染物传播与暴露风险研究[J].合肥工业大学学报(自然科学版)，2024,47(12):1595-1600.(六号宋体或Times New Roman)",Normal,,hanging_indent=345 twips;17.250 pt;left_indent=345 twips;17.250 pt,line_spacing=280 twips;14.000 pt;rule=exact,,20,宋体;SimSun;方正书宋简体;宋体,7.5,r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit;r20:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,117,P099,"[2] Gutiérrez T J, Tovar J. Update of the concept of type 5 resistant starch (RS5): self-assembled starch V-type complexes [J]. Trends in Food Science & Technology, 2021, 109: 711-724. (六号Times New Roman)",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,9,宋体;SimSun,7.5,r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,118,P100,"[3] 刘相阳,夏培斋,徐茜茜,等.再生细骨料水泥砂浆力学性能试验研究[J].混凝土,2020(7):106-108,113.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,13,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,119,P101,"[4] 张群,程志宝,石志飞.惯性增强动力吸振器-浮置板轨道低频减振性能研究[J/OL].铁道学报,2024-05-09. https://kns.cnki.net/kcms/detail/11.2104.u.20240507.1737.002.html. (注:日期为在线出版日期)",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,20,,7.5,r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit;r20:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,120,P102,"[5] 王利平,王福新,刘洪.过冷大水滴环境粒径分布模拟方法研究进展[J].航空学报,2024,45(增刊1):730570.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,13,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,121,P103,"[6] Fei Yang, Li Weiqin, Zong Guangquan, et al. Cholecystolithotomy combined Armillarisin A versus cholecystectomy in cirrhotic portal hypertension patients with symptomatic cholelithiasis[J]. Chirurgia, 2017, 112(2): 143-151.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,3,,7.5,r2:b=inherit;i=TRUE,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,122,P104,"专著：[序号]作者（格式要求同期刊）.书名[M].版本（第一版不写）.出版地：出版者,出版年:析出文献页码(可以不标注).",Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,19,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,123,P105,"[7] 吴业正,李红旗,张华.制冷压缩机[M].3版.北京:机械工业出版社,2019:38-39.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,15,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,124,P106,"[8] Kelly Rainer R, Turban E, Potter R E, et al. Introduction to information systems[M].3rd ed.[S.l.]: John Wiley & Sons,Inc.,",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,4,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,125,P107,2010.,Normal,,hanging_indent=80 twips;4.000 pt;left_indent=409 twips;20.450 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,126,P108,"[9] Baliga B T.功率半导体器件基础[M].韩郑生,陆江,宋李梅,等,译.北京:电子工业出版社,2013.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,17,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,127,P109,"[10] Kinchy A. Seeds, science, and struggle: the global politics of transgenic crops[M]. Cambridge, Mass.: MIT Press, 2012:50.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,128,P110,"会议论文集：[序号]作者（格式要求同期刊）.题名[C]//编者.论文集名（会议名称）.出版地:出版者,出版年:起止页码.",Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,20,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit;r20:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,129,P111,"[11] Rajyalakshmi P, Sathappan S, Jyothi Rani M, et al. A novel image processing system to recognize and classify images using integrated advanced CNN and FPGA for IoT based applications [C]// 2022 4th International Conference on Inventive ",Normal,,hanging_indent=312 twips;15.600 pt;left_indent=312 twips;15.600 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,130,P112,"[12] Fourney M E. Advances in holographic photoelasticity [C]// GottenbergW G. Symposium on Applications of Holography in Mechanics, August23-25, 1971, University of Southern California, Los Angeles, California. New York: ASME, 1971: 17-38.",Normal,,hanging_indent=312 twips;15.600 pt;left_indent=312 twips;15.600 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,131,P113,"[13] 乔晓罡,李文静.从一些国家雨水利用情况谈我国的雨水利用[C]// “建设资源节约型、环境友好型社会”高层论坛论文集.陕西:西安地图出版社,2007:239-242.",Style20,,hanging_indent=312 twips;15.600 pt;left_indent=312 twips;15.600 pt,line_spacing=280 twips;14.000 pt;rule=exact,,14,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,132,P114,"[14] 肖希明,石庆功,刘奕.民国图书馆学教育的社会贡献[C]//纪念北京大学图书馆学教育100周年研讨会论文集.北京:北京大学信息管理系,2024:134-147.",Style20,,hanging_indent=312 twips;15.600 pt;left_indent=312 twips;15.600 pt,line_spacing=280 twips;14.000 pt;rule=exact,,17,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,133,EMPTY_PARAGRAPH_133,,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,宋体;SimSun,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,134,P115,学位论文：[序号] 作者（格式要求同期刊）.题名[D].保存地点:保存单位，授予年份：引文页码.,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,12,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,135,P116,"[15] 王琦.融合星载GNSS-R和SAR数据的高时空分辨率土壤湿度反演方法研究[D].武汉:武汉大学,2022:87.",Normal,,hanging_indent=316 twips;15.800 pt;left_indent=316 twips;15.800 pt,line_spacing=280 twips;14.000 pt;rule=exact,,13,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,136,P117,"[16] Christou A. Improving knowledge graph understanding with contextual views [D]. Ohio: Wrigbt State University, 2024: 18.",Normal,,hanging_indent=316 twips;15.800 pt;left_indent=316 twips;15.800 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,137,P118,标准：[序号] 标准编号 标准名称[S].,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,8,Times New Roman;宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,138,P119,[17] GB/T 22068—2018 汽车空调用电动压缩机总成[S].,Normal,,hanging_indent=396 twips;19.800 pt;left_indent=396 twips;19.800 pt,line_spacing=280 twips;14.000 pt;rule=exact,,3,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,139,P120,[18] IEC/IEEE 61636-1:2021 Software interface for maintenance information collection and analysis (SIMICA): exchanging test results and session information via the eXtensible Markup Language (XML)[S].,Normal,,hanging_indent=396 twips;19.800 pt;left_indent=396 twips;19.800 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,140,P121,预印本：[序号] 作者（格式要求同期刊）.题名[PP/OL].版本.出版平台(创建或修改日期)[引用日期].获取和访问路径.,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,18,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,141,P122,"[19] Courbariaux M, Hubara I, Soudry D, et al. Binarized neural networks: training deep neural networks with weights and activations constrained to +1 or ﹣1[PP/OL].V3.arXiv (2016-03-17)[2025-06-24].http://doi.org/10.48550/arXiv.1602.02830.",Normal,,hanging_indent=396 twips;19.800 pt;left_indent=396 twips;19.800 pt,line_spacing=280 twips;14.000 pt;rule=exact,,3,宋体;SimSun,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,142,P123,网页、网站：[序号] 作者（格式要求同期刊）(有则必备).题名[EB/OL]. (创建或修改日期)[引用日期]. 获取和访问路径.,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,17,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,143,P124,"[20] Antonio M, Pepper L. Historias de Portugal: livros caidos [EB/OL].(2019-07-13)[2025-01-02].https://arquivo.pt/wayback20190905210731/http://publico.pt/2019/07/13/sociedade/noticia/podcast-his-torias-portugal-cuidadores-1879731.",Normal,,hanging_indent=227 twips;11.350 pt;left_indent=227 twips;11.350 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,144,P125,[21] 中国国家博物馆[EB/OL].[2025-05-06]. https://www. chnmuseum.cn/.,Normal,,hanging_indent=227 twips;11.350 pt;left_indent=227 twips;11.350 pt,line_spacing=280 twips;14.000 pt;rule=exact,,3,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,145,P126,专利：[序号] 专利申请者或所有者（格式要求同期刊）. 专利题名：专利编号[P].公告日期或公开日期.,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,10,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,146,P127,[22] 姜锡洲.一种温热外敷药制备方案: 88105607.3[P].1989-07-26.,Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,6,Times New Roman;方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,147,P128,报告：[序号] 作者(格式要求同期刊).报告题名:报告编号[R].出版地：出版者，出版年：引文页码.,Normal,,hanging_indent=228 twips;11.400 pt;left_indent=228 twips;11.400 pt,line_spacing=280 twips;14.000 pt;rule=exact,,14,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,148,P129,"[23] U.S. Department of Transportation Federal Highway Administration. Guidelines for handing excavated acid- producing materials: PB 9I-194001[R]. Springfield: U.S. Department of Commerce National Information Service, 1990: 25.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,149,P130,[24] 中国互联网络信息中心.第29次中国互联网络发展状况统计报告[R/OL].2012-01-16. http://www.cnnic.net.cn/NMediaFile/ old_attach/P020120612484958777344.pdf.,Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,,,9,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,150,P131,地图：[序号] 主要责任者.题名.比例尺[CM].版本.出版地:出版者，出版年.尺寸.获取和访问路径.,Normal,,hanging_indent=319 twips;15.950 pt;left_indent=319 twips;15.950 pt,,,20,宋体;SimSun,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r14:b=TRUE;i=inherit;r15:b=TRUE;i=inherit;r16:b=TRUE;i=inherit;r17:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r19:b=TRUE;i=inherit;r20:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,151,P132,"[25] 胡健民.东南极拉斯曼丘陵地区地质图.1:25 000[CM].北京:科学出版社,2021.128 cm×84 cm.",Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,,,11,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,152,P133,[26] 国家测绘地理信息局. 一带一路经济走廊及其途经城市分布地势图[CM/OL].http://ydy.china.com.cn/2016-10/27/,Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,,,6,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,153,P134,content_39582227.htm.,Normal,,first_line_indent=318 twips;15.900 pt,,,2,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FMT_DOC,154,EMPTY_PARAGRAPH_154,,Normal,,hanging_indent=318 twips;15.900 pt;left_indent=318 twips;15.900 pt,line_spacing=280 twips;14.000 pt;rule=exact,,1,方正书宋简体;宋体,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,1,P001,插图要求及示例,Heading1,center,,space_before_pt=15.6;space_after_pt=15.6;line_spacing=240 twips;12.000 pt;rule=auto,,1,黑体;SimHei,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,2,EMPTY_PARAGRAPH_002,,Normal,,,,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,3,EMPTY_PARAGRAPH_003,,Normal(implicit),,,,,0,,,,0,0,0,,NAMED_STYLE_FORMATTING,formatting_mechanism=NAMED_STYLE_FORMATTING
HFUT_FIG_DOC,4,P002,1 插图要求,Normal,,,line_spacing=360 twips;18.000 pt;rule=auto,,3,黑体;SimHei,14,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,5,P003,插图的排版可以参考《学术出版规范 插图》（CY/T 171—2019）和《学术论文编写规则》（GB/T 7713.2—2022）。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,14,Times New Roman;方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,6,P004,本刊单栏图宽度不大于7.5 cm，通栏图宽度不大于16.0 cm；图中汉字字体为宋体，字母、数字字体为Times New Roman；满足上述宽度要求后，Visio图字号为8 pt，其他图中文字大小相当于word六号。,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=320 twips;16.000 pt;rule=exact,,31,,10.5,r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit;r13:b=TRUE;i=inherit;r18:b=TRUE;i=inherit;r20:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,7,P005,曲线图：建议用Origin做曲线图，用复制页面功能插入Word中，不能截图或生成图片插入。曲线图必须包含曲线、坐标轴、刻度、数值、量与相应单位，删除底纹、底色。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,19,,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
