source_id,source_filename,source_object_id,page,paragraph/table/object_locator,object_type,visible_text,instruction_color/status,explicit_requirement,observed_format,font_cn,font_latin,font_size_name,font_size_pt,bold,italic,alignment,left_indent,right_indent,first_line_indent,hanging_indent,line_spacing,spacing_before,spacing_after,keepNext,keepLines,pageBreakBefore,border_top,border_bottom,border_left,border_right,border_insideH,border_insideV,width,height,section_columns,column_gap,footer/header,status,literal,punctuation/grouping,authority_class,applies_to_current_manuscript,current_template_value,current_output_value,match_status,remediation_required,automatic_or_manual,notes
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P037,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 37,paragraph/run_group,3.1  插图格式要求,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,YES,NO,,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P038,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 38,paragraph/run_group,本刊插图具体要求参照下载中心里本刊插图要求及示例的附件。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P039,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 39,paragraph/run_group,附图连续编号，先文后图，图中字号为6号宋体，图上、下各空1行。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P040,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 40,paragraph/run_group,1）曲线图。建议采用Origin软件绘制曲线图，用复制页面功能插入Word中，不能截图或生成图片插入。曲线图要去掉底纹，只留曲线、坐标轴、刻度、量与单位。相关曲线图示例如图1所示。,BLACK_OR_INHERITED,Submission asset conversion deferred.,LibreOffice DOC→DOCX derived OOXML inspection,楷体,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,429,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,MANUAL,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P041,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 41,paragraph/run_group,图1 曲线图示例（六号黑体）,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,center,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P042,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 42,paragraph/run_group,2）流程图、框图及在图中添加文字的图。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P043,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 43,paragraph/run_group,建议采用Visio做图，复制到Word中；其他非Origin格式图片中的文字、数字、字母请在Visio中编辑，复制到Word中。相关框架图示例如图2所示。,BLACK_OR_INHERITED,Submission asset conversion deferred.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,MANUAL,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P044,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 44,paragraph/run_group,图2 框架图示例（Visio软件绘制，图中字六号字）,BLACK_OR_INHERITED,Submission asset conversion deferred.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,center,,,316,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,MANUAL,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P045,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 45,paragraph/run_group,3.2  表格格式要求,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,YES,NO,,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P046,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 46,paragraph/run_group,本刊表格具体要求参照下载中心里本刊表格要求及示例的附件。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P047,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 47,paragraph/run_group,表格一律采用三线表。文表呼应，先文后表。表格示例见表1、表2所列。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,436,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P048,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 48,paragraph/run_group,表1 中文表名（六号黑体）,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,黑体;SimHei,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,center,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T001,LO_DERIVED_PAGE_NOT_STABLE,body table 1,table,方法（六号宋）位移/mm正弯矩/（kN·m）加速度/(m/s2)等效计算12.7102.46.78实测10.6105.66.84,,Table structure/style specimen; inspect borders separately.,Derived OOXML table; Word gridlines distinguished from borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,HFUTThreeLineTable,Three manuscript tables,CLASSIFIED,NO,AUTOMATIC,Table object inventory row.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T001R001,LO_DERIVED_PAGE_NOT_STABLE,"body table 1, row 1",table_row,方法（六号宋）位移/mm正弯矩/（kN·m）加速度/(m/s2),,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T001R002,LO_DERIVED_PAGE_NOT_STABLE,"body table 1, row 2",table_row,等效计算12.7102.46.78,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T001R003,LO_DERIVED_PAGE_NOT_STABLE,"body table 1, row 3",table_row,实测10.6105.66.84,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P049,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 49,paragraph/run_group,表2  B结构2种拆解实验数据       单位：min,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,center,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002,LO_DERIVED_PAGE_NOT_STABLE,body table 2,table,序号   非法拆解   回收拆解T1T2T1T2145.06.03.018.0243.55.02.723.0346.05.02.822.0447.35.12.923.1547.96.33.023.6,,Table structure/style specimen; inspect borders separately.,Derived OOXML table; Word gridlines distinguished from borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,HFUTThreeLineTable,Three manuscript tables,CLASSIFIED,NO,AUTOMATIC,Table object inventory row.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R001,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 1",table_row,序号   非法拆解   回收拆解,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R002,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 2",table_row,T1T2T1T2,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R003,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 3",table_row,145.06.03.018.0,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R004,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 4",table_row,243.55.02.723.0,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R005,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 5",table_row,346.05.02.822.0,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R006,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 6",table_row,447.35.12.923.1,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-T002R007,LO_DERIVED_PAGE_NOT_STABLE,"body table 2, row 7",table_row,547.96.33.023.6,,,Derived OOXML row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,,,CLASSIFIED,,AUTOMATIC,Row role classified through its parent table.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P050,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 50,paragraph/run_group,4  结  论,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,,SOURCE_TEXT_OR_RUN_INSPECTION,14.0,YES,NO,,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P051,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 51,paragraph/run_group,希望作者尽量满足排版格式要求。作者高质量的论文编排，会提高编辑部的工作效率，减少出错率，保证文章按时、正确地出版。,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P052,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 52,paragraph/run_group,[参 考 文 献],BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,黑体;SimHei,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,center,,,,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P053,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 53,paragraph/run_group,"期刊: [序号] 作者（英文期刊作者姓前名后, 姓应全部著录，首字母应大写，名可缩写为首字母；用汉语拼音著录个人责任者，名宜用全称）.题名[J].刊名（外文刊名尽量不用缩写, 全文统一），出版年，卷(期):起止页码（或文章编号）.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,319,,,319,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P054,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 54,paragraph/run_group,"[1]  俞欣,刘晓平,张光伟,等.高架斜坡及车辆诱导效应对污染物传播与暴露风险研究[J].合肥工业大学学报(自然科学版)，2024,47(12):1595-1600.(六号宋体或Times New Roman)",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,345,,,345,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P055,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 55,paragraph/run_group,"[2]  Gutiérrez T J, Tovar J. Update of the concept of type 5 resistant starch (RS5): self-assembled starch V-type complexes [J]. Trends in Food Science & Technology, 2021, 109: 711-724. (六号Times New Roman)",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P056,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 56,paragraph/run_group,"[3]  刘相阳,夏培斋,徐茜茜,等.再生细骨料水泥砂浆力学性能试验研究[J].混凝土,2020(7):106-108,113.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P057,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 57,paragraph/run_group,"[4]  张群,程志宝,石志飞.惯性增强动力吸振器-浮置板轨道低频减振性能研究[J/OL].铁道学报,2024-05-09. https://kns.cnki.net/kcms/detail/11.2104.u.20240507.1737.002.html.  (注:日期为在线出版日期)",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P058,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 58,paragraph/run_group,"[5]  王利平,王福新,刘洪.过冷大水滴环境粒径分布模拟方法研究进展[J].航空学报,2024,45(增刊1):730570.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P059,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 59,paragraph/run_group,"[6] Fei Yang, Li Weiqin, Zong Guangquan, et al. Cholecystolithotomy combined Armillarisin A versus cholecystectomy in cirrhotic portal hypertension patients with symptomatic cholelithiasis[J]. Chirurgia, 2017, 112(2): 143-151.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P060,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 60,paragraph/run_group,"专著：[序号]作者（格式要求同期刊）.书名[M].版本（第一版不写）.出版地：出版者,出版年:析出文献页码(可以不标注).",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P061,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 61,paragraph/run_group,"[7]  吴业正,李红旗,张华.制冷压缩机[M].3版.北京:机械工业出版社,2019:38-39.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P062,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 62,paragraph/run_group,"[8]  Kelly Rainer R, Turban E, Potter R E, et al. Introduction to information systems[M].3rd ed.[S.l.]: John Wiley & Sons,Inc.,",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P063,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 63,paragraph/run_group,2010.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,409,,,80,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P064,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 64,paragraph/run_group,"[9]  Baliga B T.功率半导体器件基础[M].韩郑生,陆江,宋李梅,等,译.北京:电子工业出版社,2013.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
